user_id,rec_result
1801,"[904129, 1128163, 824037, 1082185, 1029743]"
1588,"[874972, 1082185, 6034857, 951412, 995478]"
42,"[874972, 955879, 839656, 1127831, 878996]"
2472,"[874972, 1081177, 981760, 1127831, 878996]"
486,"[904129, 878739, 1004906, 1082185, 1029743]"
620,"[874972, 6391089, 5577022, 1082185, 878996]"
439,"[874972, 1086119, 12301100, 1127831, 1082185]"
1761,"[1000753, 1133018, 854852, 1004906, 1037863]"
1673,"[874972, 1053690, 1106523, 1037863, 1130858]"
770,"[874972, 5569230, 1082185, 1106523, 1068719]"
2196,"[874972, 999104, 995242, 1127831, 845208]"
1448,"[1038663, 1029743, 986912, 1096036, 844179]"
426,"[874972, 899682, 822646, 1137688, 7024990]"
79,"[874972, 1070820, 1053690, 1127831, 854852]"
1814,"[874972, 1029743, 865705, 1082185, 1044078]"
2314,"[874972, 1048257, 951412, 1137688, 1028816]"
2453,"[874972, 1026118, 6463504, 878996, 951412]"
1942,"[874972, 1110572, 5569230, 1082185, 1029743]"
2412,"[1038663, 1106523, 844165, 5592931, 820122]"
2344,"[874972, 1075827, 5569230, 1044078, 1082185]"
2150,"[874972, 1106523, 1037840, 1082185, 1004906]"
1520,"[874972, 1029743, 5577022, 866211, 1096036]"
2350,"[874972, 951590, 1029743, 1044078, 870547]"
230,"[1038663, 1029743, 8090532, 893018, 1068719]"
2057,"[874972, 977798, 1043494, 1127831, 1029743]"
1217,"[1038663, 962229, 1029743, 1012587, 870547]"
1791,"[874972, 854607, 976199, 1127831, 854852]"
1253,"[904129, 1029743, 1127831, 1082185, 1044078]"
1736,"[904129, 1058997, 839094, 1127831, 916122]"
852,"[874972, 1082185, 1076187, 951412, 1101706]"
1603,"[874972, 6602327, 959830, 1082185, 1127831]"
1278,"[874972, 916122, 1106523, 866211, 844179]"
38,"[874972, 1082185, 965267, 1127831, 961554]"
1894,"[874972, 962229, 1070227, 1044078, 5568378]"
67,"[874972, 971922, 7025114, 1082185, 846550]"
1788,"[1048257, 909714, 934399, 7024990, 1101706]"
2108,"[1038663, 1029743, 8090533, 1004906, 845208]"
388,"[1038663, 1031864, 1029743, 1082185, 1068719]"
882,"[904129, 1029743, 957063, 5568378, 1068719]"
526,"[874972, 5569230, 1044078, 907631, 990797]"
322,"[874972, 8090556, 923746, 1082185, 1027569]"
1926,"[874972, 916122, 7168890, 1082185, 1127831]"
675,"[874972, 910673, 1133018, 871756, 1012587]"
1592,"[874972, 1110764, 10201384, 1127831, 1082185]"
2019,"[1038663, 1029743, 856818, 893018, 1012587]"
707,"[874972, 1029743, 7025114, 1002771, 857503]"
349,"[874972, 1126899, 1043751, 1127831, 866211]"
701,"[874972, 913026, 835098, 1127831, 961554]"
161,"[874972, 868764, 9677202, 1082185, 1029743]"
1273,"[904129, 838186, 820895, 1082185, 1029743]"
1236,"[1038663, 1037840, 965766, 1012587, 871756]"
1630,"[1000753, 1107760, 1128861, 1037863, 1133018]"
2,"[968072, 1106523, 8090521, 981760, 878996]"
2400,"[1038663, 1085333, 1138189, 1012587, 820122]"
2060,"[874972, 986912, 1029743, 1082185, 1127831]"
958,"[874972, 12731447, 12188583, 1082185, 1127831]"
1218,"[874972, 1070820, 1082185, 866211, 909714]"
780,"[874972, 849809, 891954, 1082185, 854852]"
632,"[874972, 1029743, 916122, 1127831, 866211]"
2053,"[874972, 9392700, 1029743, 951590, 866211]"
2092,"[904129, 5591538, 1139471, 1082185, 1068719]"
787,"[874972, 1079528, 1082212, 1127831, 1027569]"
133,"[874972, 1127831, 995242, 970030, 878996]"
430,"[874972, 5569230, 1029743, 916122, 859075]"
438,"[874972, 1070820, 951590, 981760, 5569230]"
424,"[874972, 9802756, 833724, 961554, 878996]"
1036,"[874972, 1067695, 1082212, 951590, 1029743]"
357,"[874972, 1126899, 1122358, 961554, 909714]"
2425,"[874972, 1029743, 1085031, 901062, 909714]"
2154,"[874972, 1106523, 1082185, 1004906, 1037863]"
940,"[829291, 1019637, 869895, 1029743, 1082185]"
270,"[874972, 1053690, 8090521, 1044078, 1029743]"
1605,"[874972, 986912, 1079023, 1082185, 1127831]"
2176,"[1038663, 833025, 9527290, 1096036, 1029743]"
1507,"[904129, 873654, 879755, 1082185, 1029743]"
180,"[1038663, 5569230, 1029743, 1004906, 1068719]"
1126,"[874972, 1126899, 1082185, 1127831, 961554]"
1243,"[874972, 995242, 940947, 1082185, 1127831]"
993,"[874972, 8293439, 995242, 1027569, 962568]"
186,"[874972, 1102959, 834117, 1082185, 1127831]"
13,"[874972, 1029743, 1038985, 916122, 866211]"
952,"[829291, 1075368, 1003188, 5568378, 1101173]"
92,"[874972, 6391089, 1050645, 854852, 1026118]"
964,"[874972, 1106523, 1074754, 1044078, 1012587]"
1847,"[874972, 1070820, 951590, 1082185, 866211]"
190,"[874972, 951590, 1029743, 1082185, 961554]"
1021,"[874972, 1029743, 10344585, 916122, 878996]"
487,"[874972, 15831255, 12484491, 1082185, 1029743]"
1049,"[874972, 921744, 913210, 1106523, 1068719]"
2093,"[904129, 8090521, 1029743, 1044078, 1082185]"
377,"[874972, 1082185, 1126899, 878996, 962568]"
118,"[874972, 893018, 1083043, 961554, 916122]"
342,"[1038663, 6464056, 923314, 1096036, 1043590]"
738,"[1038663, 1106523, 5569230, 1012587, 870547]"
758,"[874972, 880469, 10345155, 1082185, 1127831]"
1735,"[874972, 1082990, 981760, 1106523, 899624]"
397,"[874972, 6904613, 1126899, 1127831, 866211]"
2026,"[874972, 916122, 923746, 1029743, 844179]"
1434,"[968072, 1053690, 1075368, 961554, 878996]"
1817,"[874972, 1005274, 995242, 1127831, 1004906]"
1906,"[874972, 871633, 1114653, 878996, 1026118]"
1199,"[874972, 1029743, 823704, 1082185, 1004906]"
2130,"[874972, 1106523, 969292, 854852, 1037863]"
1499,"[874972, 1088147, 9655078, 1127831, 866211]"
1598,"[874972, 995242, 951590, 1043751, 823704]"
821,"[874972, 863324, 867215, 1082185, 1127831]"
1920,"[874972, 1019643, 1079941, 901062, 7024990]"
786,"[874972, 5569230, 972665, 951590, 1068719]"
1436,"[874972, 1110572, 1018050, 1082185, 1127831]"
901,"[12810391, 937566, 923746, 1068719, 1130858]"
992,"[874972, 871440, 896369, 1127831, 866211]"
2366,"[874972, 995242, 1004906, 916122, 961554]"
857,"[874972, 5569230, 839262, 907631, 995876]"
1866,"[874972, 928092, 930118, 1127831, 866211]"
4,"[874972, 883932, 6391541, 951590, 1082185]"
2074,"[904129, 1106523, 1101173, 1044078, 951590]"
1831,"[874972, 1082185, 909268, 951412, 1137688]"
9,"[904129, 1029743, 1056005, 1044078, 1004906]"
2195,"[874972, 1126899, 995965, 944836, 7024990]"
1881,"[874972, 852360, 901062, 1029743, 909714]"
1470,"[874972, 1029743, 1063739, 866211, 878996]"
2498,"[874972, 1070820, 961554, 1127831, 916122]"
746,"[874972, 1037840, 1129049, 1082185, 1127831]"
2238,"[947858, 856060, 1109778, 1106523, 923746]"
417,"[874972, 1082185, 1029743, 845208, 923746]"
1921,"[874972, 954642, 962671, 854852, 1127831]"
2171,"[874972, 1106073, 951590, 6463874, 901062]"
1848,"[874972, 1135834, 892573, 892531, 1127831]"
360,"[904129, 830887, 1102949, 1029743, 1127831]"
1864,"[874972, 965842, 1024306, 1137688, 848071]"
2381,"[836445, 1133018, 871440, 1082185, 1068719]"
384,"[874972, 1061394, 1126899, 961554, 942778]"
1534,"[874972, 1070820, 982799, 1082185, 866211]"
1859,"[874972, 1127831, 1082990, 944836, 901062]"
2269,"[874972, 951590, 1082185, 1068719, 1106523]"
2287,"[874972, 1029743, 971922, 866211, 961554]"
2010,"[1038663, 843898, 857130, 1029743, 5592931]"
291,"[874972, 911311, 1120213, 1044078, 1012587]"
1487,"[874972, 940947, 5569230, 1044078, 5568378]"
961,"[874972, 986912, 1082185, 892531, 1112238]"
667,"[874972, 995242, 1110975, 1082185, 1068719]"
1071,"[874972, 1035136, 1081189, 1082185, 5568378]"
1838,"[904129, 5569471, 6904419, 1029743, 1082185]"
790,"[874972, 9297055, 1100273, 907631, 5568378]"
2216,"[874972, 1070820, 1069621, 866211, 961554]"
2490,"[874972, 1116821, 1106523, 1044078, 1004906]"
876,"[874972, 12782182, 843418, 854852, 901062]"
546,"[1038663, 10198378, 1002459, 1106523, 5592931]"
898,"[874972, 1028816, 824005, 1046262, 1104343]"
1431,"[874972, 1110572, 1060292, 878996, 866211]"
1572,"[968072, 1126899, 9835509, 1082185, 1127831]"
241,"[874972, 870515, 1028816, 1127831, 1082185]"
1606,"[874972, 6513604, 911622, 1106523, 1044078]"
1693,"[874972, 1126899, 993466, 878996, 1024306]"
341,"[874972, 916122, 912704, 1082185, 1127831]"
1626,"[874972, 8090542, 1082185, 1127831, 1029743]"
686,"[874972, 982469, 823704, 1004906, 1127831]"
1604,"[874972, 832678, 1051211, 1082185, 1127831]"
792,"[904129, 5568378, 1024306, 1082185, 1044078]"
1449,"[1038663, 861445, 1126899, 1096036, 1082185]"
2047,"[874972, 1106523, 8090537, 5568378, 1068719]"
1411,"[874972, 995311, 939527, 1082185, 1127831]"
2210,"[1038663, 965766, 1029743, 1012587, 1118533]"
233,"[874972, 1122568, 1029743, 1082185, 1127831]"
1221,"[874972, 1029743, 896085, 1127831, 961554]"
2169,"[874972, 1126899, 835243, 1127831, 866211]"
1209,"[874972, 1107839, 861445, 1082185, 1127831]"
1728,"[874972, 1029743, 9296919, 1082185, 1127831]"
2029,"[874972, 962229, 9523059, 1068719, 1004906]"
1697,"[829291, 1044078, 1029743, 1101173, 8090521]"
1298,"[904129, 931255, 1029743, 1044078, 844179]"
1570,"[874972, 1112825, 9483753, 916122, 903325]"
1734,"[874972, 1055956, 1026118, 1082185, 1127831]"
1657,"[904129, 1106523, 1006649, 1082185, 1044078]"
1023,"[874972, 9859182, 936830, 944836, 1055425]"
1473,"[874972, 1126899, 10344585, 944836, 901062]"
2284,"[874972, 1070820, 9677670, 6463874, 1119405]"
1574,"[1038663, 10198378, 977499, 1106523, 1068719]"
1568,"[874972, 882489, 1051323, 1004906, 1037863]"
1982,"[874972, 1082185, 1071759, 1127831, 951412]"
1425,"[829291, 951590, 1029743, 910032, 1012587]"
2235,"[874972, 857130, 976199, 930118, 901062]"
2199,"[874972, 1126899, 916993, 1027569, 909714]"
1053,"[874972, 8293426, 835279, 901062, 995478]"
1732,"[874972, 1029743, 982469, 854852, 878996]"
1215,"[874972, 1027835, 866211, 1082185, 878996]"
2221,"[874972, 1126899, 6533368, 961554, 878996]"
865,"[904129, 1106523, 9526410, 1082185, 1068719]"
1188,"[1038663, 1133018, 843464, 1043590, 1012587]"
2119,"[904129, 1027168, 1019230, 1096036, 1044078]"
1162,"[874972, 1029743, 9553382, 1044078, 859075]"
1892,"[1038663, 1093413, 6979089, 5592931, 820122]"
1702,"[829291, 962229, 899624, 1029743, 5568378]"
1198,"[874972, 915064, 1082185, 961554, 951412]"
2313,"[874972, 988736, 929433, 1082185, 1127831]"
959,"[874972, 1029272, 1106523, 854852, 878996]"
2323,"[874972, 5565322, 1113820, 1127831, 1082185]"
1987,"[874972, 1082185, 1127831, 866211, 1029743]"
203,"[904129, 1029743, 5569471, 1082185, 1127831]"
837,"[874972, 854852, 1112825, 878996, 961554]"
1624,"[874972, 5569230, 986912, 845208, 1106523]"
2138,"[874972, 1029743, 844165, 1044078, 893018]"
326,"[904129, 1137346, 8090521, 1082185, 1029743]"
1543,"[874972, 1096573, 1053690, 1044078, 923746]"
1259,"[874972, 926903, 916993, 1004906, 866211]"
1400,"[904129, 5582712, 1103808, 1082185, 1029743]"
1423,"[874972, 5981267, 1082185, 1044078, 1106523]"
261,"[874972, 5568378, 995242, 1082185, 1127831]"
2129,"[874972, 1029743, 1108168, 1044078, 5592931]"
2261,"[874972, 1106523, 983584, 8090521, 871756]"
1247,"[874972, 921504, 933835, 854852, 5578547]"
288,"[874972, 1082185, 1070820, 961554, 962568]"
1694,"[874972, 951590, 859075, 871756, 899624]"
1530,"[874972, 936830, 999104, 7024990, 995478]"
2166,"[904129, 1016800, 996156, 1082185, 1029743]"
389,"[874972, 1126899, 1082185, 995478, 970030]"
497,"[874972, 8276172, 1012913, 1127831, 1082185]"
1802,"[874972, 1101653, 885290, 892531, 1027569]"
250,"[874972, 923169, 1056509, 1082185, 1127831]"
1386,"[874972, 986912, 906262, 1082185, 1127831]"
558,"[947858, 1106523, 1048462, 845208, 863447]"
373,"[874972, 1106523, 1102959, 1082185, 1004906]"
429,"[874972, 1056509, 1029743, 1127831, 962568]"
1484,"[874972, 1058997, 1127831, 1082185, 995478]"
1064,"[874972, 862349, 965766, 1082185, 1027569]"
299,"[874972, 1087287, 983584, 1082185, 1127831]"
610,"[874972, 8118969, 1006184, 1044078, 1082185]"
1907,"[874972, 1057260, 1075368, 1024306, 1082185]"
296,"[874972, 924423, 10121965, 1082185, 1127831]"
396,"[874972, 834103, 879031, 854852, 1082185]"
1249,"[874972, 7025106, 1106523, 1082185, 1127831]"
2438,"[874972, 919766, 968936, 1127831, 1082185]"
1227,"[874972, 970619, 823721, 1082185, 1127831]"
1727,"[874972, 1114041, 1084036, 1127831, 1029743]"
268,"[874972, 1110572, 1051283, 1082185, 5568378]"
527,"[874972, 1046584, 1131321, 1127831, 944836]"
975,"[874972, 5569471, 868888, 1127831, 961554]"
768,"[1038663, 1029743, 834117, 5592931, 833025]"
1965,"[874972, 967661, 1071812, 916122, 866211]"
525,"[874972, 1026118, 824305, 1082185, 961554]"
47,"[874972, 6533681, 6533236, 1082185, 892531]"
2369,"[874972, 1029743, 940766, 1127831, 916122]"
623,"[874972, 1014732, 1029743, 5592931, 859075]"
23,"[874972, 1075368, 1138858, 1127831, 1027569]"
2365,"[874972, 7409644, 1035842, 1082185, 961554]"
1039,"[874972, 9419422, 1029743, 883932, 892531]"
1686,"[904129, 953539, 1070782, 1082185, 1044078]"
2268,"[874972, 901470, 998270, 1082185, 1127831]"
218,"[874972, 965772, 894439, 878996, 866211]"
2426,"[874972, 1058404, 844165, 951590, 8090521]"
452,"[1038663, 1096036, 8090521, 1106523, 1043590]"
1159,"[874972, 6391080, 8090532, 1137688, 930118]"
847,"[874972, 1005274, 1001827, 854852, 866211]"
400,"[874972, 1029743, 5567702, 12810393, 845208]"
1337,"[874972, 923670, 1082185, 916122, 1136257]"
1362,"[874972, 7169088, 921406, 901062, 961554]"
1043,"[874972, 1817725, 1082185, 1127831, 866211]"
1047,"[1038663, 12484491, 1108168, 1106523, 1043590]"
871,"[874972, 897083, 1082185, 1027569, 901062]"
1649,"[874972, 970030, 1082185, 1137688, 930118]"
1073,"[874972, 1058997, 1013597, 944836, 1055425]"
1560,"[874972, 1021519, 1029743, 1044078, 1004906]"
721,"[874972, 7168286, 1126899, 1127831, 1082185]"
1924,"[874972, 965772, 983584, 859075, 844179]"
1119,"[874972, 995242, 8177622, 981760, 1004906]"
1276,"[874972, 1082185, 1026118, 1127831, 854852]"
1764,"[874972, 1126899, 5565925, 1082185, 1023720]"
1475,"[874972, 1057260, 969568, 6034857, 951412]"
2100,"[947858, 1082185, 944534, 899624, 923746]"
2055,"[874972, 819765, 971836, 1082185, 961554]"
2326,"[874972, 907128, 1039781, 870547, 1012587]"
2296,"[874972, 1029743, 877498, 1082185, 833025]"
2014,"[874972, 5592931, 1106523, 1043590, 951590]"
89,"[874972, 9487769, 12731306, 866211, 878996]"
136,"[874972, 8090521, 5569349, 1029743, 844179]"
1911,"[904129, 1118033, 1058997, 1082185, 1068719]"
2030,"[874972, 995242, 5569471, 1127831, 854852]"
1223,"[1038663, 1106523, 5569230, 1096036, 1012587]"
1294,"[874972, 1126899, 1116821, 1027569, 944836]"
11,"[874972, 1131344, 1127831, 1082185, 866211]"
633,"[1038663, 8119129, 833940, 1096036, 1012587]"
33,"[1038663, 1106523, 920844, 1043590, 1118533]"
1085,"[904129, 1029743, 1040807, 1082185, 5568378]"
450,"[874972, 998206, 8015407, 1082185, 1044078]"
1563,"[874972, 1039156, 957951, 1026118, 995478]"
833,"[1038663, 1106523, 12810391, 1043590, 1012587]"
978,"[874972, 951590, 1070820, 901062, 944836]"
1625,"[874972, 1106523, 832513, 1044078, 1082185]"
1072,"[1038663, 907662, 10149656, 1118533, 845208]"
625,"[874972, 951590, 1127831, 1029743, 878996]"
155,"[874972, 1029743, 979877, 5569230, 1082185]"
1226,"[874972, 1070820, 859075, 962568, 1024306]"
398,"[874972, 1029743, 1022097, 1044078, 1012587]"
2117,"[947858, 877447, 1133018, 1044078, 845208]"
1177,"[874972, 1062002, 990897, 1127831, 1082185]"
2289,"[874972, 984680, 1029743, 1068719, 916122]"
2159,"[1038663, 1133018, 1038745, 1043590, 820122]"
1152,"[904129, 1110111, 1029743, 1044078, 1082185]"
534,"[874972, 841228, 1130111, 1082185, 1029743]"
2479,"[874972, 1106523, 1040807, 5569471, 892531]"
1703,"[836445, 1106523, 1135868, 1043590, 820122]"
797,"[874972, 1029743, 6533368, 944836, 1055425]"
1900,"[874972, 898847, 920002, 944836, 1055425]"
835,"[874972, 9571047, 6772859, 866211, 961554]"
446,"[874972, 979057, 954966, 1082185, 1127831]"
1874,"[904129, 13842088, 1121393, 1044078, 1004906]"
680,"[874972, 832442, 995242, 1082185, 883932]"
2175,"[874972, 1079023, 1119761, 1127831, 866211]"
478,"[874972, 8203851, 835558, 1082185, 1127831]"
2214,"[874972, 990797, 1011300, 1127831, 866211]"
2226,"[874972, 1082185, 1056509, 1127831, 961554]"
2408,"[874972, 1029743, 908318, 1127831, 866211]"
336,"[874972, 1106523, 1082185, 1037863, 854852]"
1977,"[874972, 1009449, 1026118, 1082185, 1029743]"
1375,"[874972, 1029743, 1051516, 962568, 1026118]"
754,"[874972, 1036347, 1082185, 951412, 995478]"
2236,"[874972, 921345, 919766, 907631, 961554]"
2403,"[904129, 845109, 917654, 1082185, 1044078]"
1127,"[874972, 5569230, 1029743, 844179, 1068719]"
2031,"[904129, 1038745, 1068719, 1082185, 1029743]"
1456,"[874972, 8090521, 951590, 1044078, 1068719]"
1623,"[1038663, 1106523, 948832, 1012587, 827683]"
252,"[904129, 1068719, 13115894, 1082185, 1029743]"
348,"[1038663, 1096036, 1043590, 1118533, 820122]"
855,"[874972, 1029743, 916993, 866211, 916122]"
331,"[874972, 983659, 1029743, 1127831, 866211]"
1414,"[874972, 1126899, 7025275, 1082185, 1127831]"
962,"[874972, 8014645, 7168619, 1082185, 854852]"
1399,"[874972, 1082185, 995242, 878996, 961554]"
260,"[874972, 1028816, 1081177, 1127831, 1082185]"
154,"[904129, 1074333, 923746, 1044078, 1029743]"
104,"[874972, 1082185, 1029743, 951590, 916122]"
854,"[904129, 945998, 862488, 1082185, 1044078]"
1478,"[874972, 1136486, 870826, 1082185, 1127831]"
740,"[874972, 1051516, 1024306, 951412, 930118]"
48,"[874972, 826816, 7168759, 866211, 878996]"
1500,"[874972, 951590, 1104898, 1127831, 866211]"
2164,"[874972, 1019443, 896862, 1082185, 1037863]"
2121,"[874972, 1057260, 862349, 1027569, 962568]"
704,"[904129, 13506200, 9527290, 1082185, 1004906]"
399,"[874972, 5569230, 1133018, 1044078, 844179]"
1327,"[874972, 1127831, 1052912, 854852, 961554]"
508,"[1038663, 879504, 1101010, 1043590, 5592931]"
1122,"[874972, 845208, 911622, 1082185, 1127831]"
1224,"[947858, 1068719, 953561, 1106523, 1044078]"
2466,"[874972, 1029743, 1006188, 1082185, 1044078]"
1775,"[874972, 1082185, 1126899, 944836, 909714]"
1389,"[874972, 1058997, 12263788, 866211, 878996]"
743,"[1038663, 1106523, 1059902, 1096036, 1082185]"
3,"[829291, 1092026, 951590, 1012587, 1029743]"
214,"[874972, 901062, 8293343, 1119405, 6463874]"
2476,"[874972, 1101010, 5569309, 1082185, 1127831]"
2282,"[874972, 1028816, 1070820, 1026118, 995478]"
50,"[904129, 849202, 1118547, 1029743, 1044078]"
814,"[874972, 854405, 961791, 1082185, 1127831]"
2372,"[904129, 1082185, 987562, 5569327, 833025]"
1644,"[874972, 943233, 943088, 1082185, 1127831]"
842,"[1038663, 1037840, 999971, 1118533, 1012587]"
1313,"[904129, 1017838, 8019716, 1068719, 1106523]"
660,"[874972, 1126899, 953561, 892531, 1002771]"
577,"[874972, 1110244, 951590, 1112238, 907631]"
1381,"[874972, 1106523, 834435, 1082185, 1127831]"
289,"[874972, 981760, 864279, 951412, 7024990]"
1935,"[874972, 1126899, 999104, 901062, 944836]"
696,"[874972, 1126899, 1082185, 961554, 962568]"
1100,"[874972, 870315, 1092026, 1082185, 1127831]"
1947,"[874972, 845307, 1028938, 1027569, 892531]"
176,"[874972, 1106523, 5569845, 1012587, 870547]"
2212,"[874972, 1019387, 5568964, 1082185, 1029743]"
1505,"[874972, 1043920, 868764, 1082185, 1068719]"
2337,"[947858, 1097398, 1067695, 8090537, 1025611]"
496,"[1038663, 999270, 823990, 1004906, 1068719]"
1451,"[874972, 1082185, 1070820, 1136257, 1024306]"
502,"[1038663, 1029743, 893018, 1012587, 1118533]"
10,"[904129, 1106523, 879876, 1082185, 1044078]"
121,"[1038663, 1029743, 12130522, 1108131, 1118533]"
2388,"[874972, 982469, 1106523, 1012587, 5568378]"
1078,"[874972, 1126899, 1026118, 951412, 1137688]"
1721,"[904129, 12524174, 1106523, 1082185, 1127831]"
237,"[874972, 851241, 914190, 1082185, 1127831]"
2464,"[874972, 1070820, 13115501, 1082185, 961554]"
2494,"[874972, 1082185, 1004906, 916122, 1136257]"
2045,"[874972, 1029743, 1006483, 1082185, 1127831]"
1237,"[1000753, 1045586, 995242, 1082185, 1127831]"
1768,"[874972, 12946027, 999858, 1127831, 1082185]"
531,"[874972, 5569230, 880888, 951590, 1068719]"
2436,"[904129, 850058, 897953, 1082185, 1044078]"
977,"[874972, 862349, 844179, 1082185, 1127831]"
1242,"[874972, 1070820, 844179, 866211, 962568]"
766,"[874972, 901062, 1127831, 995478, 1101706]"
1842,"[874972, 993638, 965267, 1127831, 866211]"
2230,"[874972, 995242, 847207, 1127831, 1082185]"
2264,"[874972, 1126899, 10457044, 909714, 7024990]"
1638,"[874972, 1058997, 1024306, 1082185, 878996]"
129,"[874972, 1029743, 961269, 923746, 866211]"
663,"[874972, 1082185, 8090521, 1044078, 1012587]"
2071,"[1038663, 1004906, 933835, 1133018, 1096036]"
649,"[874972, 1082185, 1070304, 1133018, 981760]"
292,"[1038663, 1043920, 864335, 1043590, 1096036]"
1429,"[874972, 926909, 1126899, 1082185, 1127831]"
532,"[874972, 968695, 1130729, 1082185, 866211]"
1546,"[1038663, 965766, 1139827, 1012587, 1043590]"
2118,"[874972, 923746, 1029743, 1004906, 1044078]"
109,"[874972, 12731436, 996955, 1082185, 942778]"
695,"[874972, 1029743, 835499, 1027569, 909714]"
2041,"[874972, 1074333, 1127716, 854852, 845208]"
156,"[874972, 861445, 1006184, 844179, 1053690]"
1645,"[874972, 9547021, 1011300, 1082185, 1004906]"
2131,"[874972, 861445, 847207, 962568, 1081177]"
158,"[874972, 7025106, 1025641, 854852, 1082185]"
757,"[874972, 5569471, 909894, 1082185, 1029743]"
1741,"[904129, 1106523, 15926886, 1082185, 1044078]"
771,"[874972, 968936, 940947, 900802, 951412]"
458,"[874972, 1023958, 828588, 1127831, 1082185]"
1820,"[874972, 8090546, 1082185, 7024990, 1101706]"
265,"[874972, 8090536, 1010424, 1082185, 866211]"
1812,"[874972, 1075282, 5591490, 1106523, 923746]"
2432,"[829291, 1029743, 1101010, 944317, 859075]"
1999,"[874972, 1072086, 1082185, 1106523, 899624]"
1676,"[874972, 1026258, 1028816, 995478, 1101706]"
28,"[874972, 1112238, 854900, 1127831, 1082185]"
1005,"[1038663, 847982, 921744, 1106523, 5592931]"
505,"[874972, 7441498, 962991, 1082185, 1127831]"
1813,"[904129, 9420334, 863030, 1082185, 1029743]"
43,"[904129, 821787, 6391137, 1082185, 1044078]"
1541,"[874972, 1029743, 849578, 1127831, 944836]"
1776,"[874972, 986912, 1082185, 962568, 6034857]"
303,"[874972, 951590, 1082185, 1068719, 1043590]"
689,"[874972, 923746, 896862, 1082185, 1029743]"
683,"[874972, 1082185, 1127831, 1029743, 866211]"
1759,"[874972, 1126899, 888111, 1096036, 916122]"
1885,"[874972, 1058997, 9835509, 1082185, 1127831]"
101,"[1038663, 1106523, 929410, 1096036, 1043590]"
1103,"[874972, 1126899, 862535, 1082185, 1127831]"
441,"[874972, 1038985, 1124971, 1127831, 866211]"
949,"[874972, 1029743, 971922, 1082185, 916122]"
2299,"[874972, 1091858, 6602697, 1082185, 1023720]"
524,"[874972, 1082185, 1037863, 1026118, 845208]"
537,"[874972, 1116635, 1065538, 1082185, 1127831]"
1050,"[874972, 1106523, 951590, 1043590, 981760]"
2149,"[874972, 1106523, 1082185, 1127831, 854852]"
2359,"[1038663, 1106523, 991951, 1043590, 1096036]"
549,"[1038663, 1108168, 1096317, 893018, 5592931]"
2271,"[874972, 993638, 986912, 1082185, 1127831]"
2172,"[874972, 1029743, 1082185, 961554, 854852]"
164,"[1038663, 1029743, 839605, 1004906, 923746]"
2361,"[874972, 1126899, 1053329, 907631, 5568378]"
1964,"[874972, 862732, 870428, 866211, 995242]"
1493,"[874972, 1106523, 1097001, 1044078, 1082185]"
2481,"[874972, 1029743, 1132771, 5569230, 951590]"
2036,"[874972, 1126899, 1024306, 1119405, 5578547]"
2188,"[874972, 1106523, 1082185, 965766, 1068719]"
151,"[874972, 999581, 963365, 1127831, 854852]"
1823,"[874972, 1070820, 1082185, 951412, 995478]"
1271,"[874972, 1082185, 864279, 854852, 1081177]"
1712,"[874972, 1082185, 840361, 1127831, 866211]"
1567,"[1000753, 1082185, 1133018, 1004906, 1044078]"
1819,"[874972, 995242, 995965, 1082185, 878996]"
485,"[874972, 1029743, 7168431, 1037863, 1043590]"
618,"[1038663, 1037840, 986912, 5592931, 871756]"
1335,"[874972, 1010681, 835973, 1127831, 951412]"
638,"[874972, 1029743, 1053530, 5569230, 846550]"
1650,"[874972, 944137, 1091520, 1127831, 901062]"
1446,"[874972, 6391134, 953106, 1082185, 878996]"
1352,"[874972, 871722, 900802, 995478, 854852]"
1972,"[874972, 1042942, 929018, 1043590, 845208]"
1850,"[874972, 1127831, 862349, 901062, 995478]"
1748,"[874972, 891505, 1106523, 893018, 5568378]"
747,"[874972, 1021715, 1058997, 1044078, 1068719]"
1666,"[904129, 1048462, 889649, 1044078, 844179]"
664,"[874972, 1039224, 1040371, 1044078, 1029743]"
1578,"[904129, 916122, 952781, 844179, 1004906]"
2386,"[874972, 1081177, 930137, 1127831, 866211]"
1839,"[904129, 9553048, 9297156, 1082185, 1127831]"
436,"[874972, 847982, 1029743, 866211, 854852]"
2496,"[874972, 916122, 1056509, 1004906, 1082185]"
2343,"[874972, 916122, 859075, 1127831, 907631]"
1966,"[874972, 1082185, 7025106, 1137688, 1101706]"
919,"[874972, 6391532, 10457518, 1012587, 870547]"
415,"[874972, 864893, 1090884, 1082185, 1127831]"
2474,"[874972, 7167837, 1029743, 1127831, 1082185]"
201,"[1038663, 1138292, 1108168, 1096036, 1004906]"
1265,"[874972, 1082185, 1042544, 1004906, 844179]"
1618,"[874972, 862349, 1006184, 1055425, 1119405]"
2123,"[874972, 10285454, 920978, 1082185, 1004906]"
66,"[904129, 1029743, 916381, 1044078, 1082185]"
1087,"[1038663, 1029743, 962229, 1068719, 820122]"
1394,"[874972, 862349, 962229, 944836, 1055425]"
1815,"[874972, 9526410, 1029743, 1082185, 916122]"
1171,"[874972, 1029743, 5572220, 1082185, 1127831]"
1283,"[904129, 833754, 950824, 1082185, 1029743]"
1995,"[874972, 1029743, 901062, 1101706, 1093571]"
1074,"[874972, 990656, 1029743, 846550, 1051211]"
